Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State,month_no,Month,year
OD1445,Customer_1445,Snacks,Namkeen,Krishnagiri,2016-04-25 12:43:44.076853,East,972,0.21,246.27,Tamil Nadu,4,April,2016
OD1446,Customer_1446,Food Grains,Pulses,Perambalur,2018-05-04 01:51:23.398378,North,934,0.11,268.89,Tamil Nadu,5,May,2018
OD1447,Customer_1447,Bakery,Pastries,Dharmapuri,2016-02-14 05:34:44.779345,East,729,0.24,274.59,Tamil Nadu,2,February,2016
OD1448,Customer_1448,Beverages,Soft Drinks,Kanyakumari,2016-12-02 03:28:30.837586,South,129,0.11,18.37,Tamil Nadu,12,December,2016
OD1449,Customer_1449,"Eggs, Meat & Fish",Mutton,Ooty,2016-12-21 17:20:24.497148,East,2770,0.26,704.36,Tamil Nadu,12,December,2016
OD1450,Customer_1450,Oil & Masala,Masalas,Coimbatore,2016-12-22 00:21:10.969678,West,906,0.11,185.64,Tamil Nadu,12,December,2016
OD1451,Customer_1451,Beverages,Health Drinks,Dharmapuri,2015-08-13 02:54:04.431101,East,2489,0.13,520.71,Tamil Nadu,8,August,2015
OD1452,Customer_1452,Snacks,Noodles,Trichy,2015-03-28 22:20:25.577904,South,1932,0.16,719.82,Tamil Nadu,3,March,2015
OD1453,Customer_1453,Beverages,Health Drinks,Tiruppur,2018-10-31 08:49:16.949864,South,1410,0.23,143.69,Tamil Nadu,10,October,2018
OD1454,Customer_1454,"Eggs, Meat & Fish",Fish,Krishnagiri,2016-09-24 14:56:53.029120,South,2068,0.3,748.99,Tamil Nadu,9,September,2016
OD1455,Customer_1455,Beverages,Soft Drinks,Salem,2015-07-22 18:57:31.936355,North,2060,0.12,790.3,Tamil Nadu,7,July,2015
OD1456,Customer_1456,"Eggs, Meat & Fish",Fish,Madurai,2018-11-25 18:56:40.060042,South,343,0.13,142.51,Tamil Nadu,11,November,2018
OD1457,Customer_1457,Bakery,Cookies,Ooty,2015-08-25 16:27:22.749924,North,320,0.17,102.21,Tamil Nadu,8,August,2015
OD1458,Customer_1458,"Eggs, Meat & Fish",Eggs,Ooty,2017-02-19 14:59:11.365956,South,1279,0.27,277.17,Tamil Nadu,2,February,2017
OD1459,Customer_1459,"Eggs, Meat & Fish",Eggs,Madurai,2017-03-22 07:20:30.981687,North,1506,0.19,375.8,Tamil Nadu,3,March,2017
OD1460,Customer_1460,Food Grains,Pulses,Bodi,2017-09-07 22:20:08.285800,South,1871,0.16,822.13,Tamil Nadu,9,September,2017
OD1461,Customer_1461,"Eggs, Meat & Fish",Eggs,Vellore,2016-04-14 13:44:41.356949,South,1443,0.21,589.34,Tamil Nadu,4,April,2016
OD1462,Customer_1462,"Eggs, Meat & Fish",Eggs,Dharmapuri,2015-07-01 07:30:36.205343,East,2520,0.15,660.83,Tamil Nadu,7,July,2015
OD1463,Customer_1463,Oil & Masala,Spices,Madurai,2016-04-21 14:03:16.697688,South,630,0.18,270.95,Tamil Nadu,4,April,2016
OD1464,Customer_1464,Bakery,Breads,Ooty,2015-08-04 08:30:50.255178,East,2362,0.17,916.54,Tamil Nadu,8,August,2015
OD1465,Customer_1465,Snacks,Biscuits,Tirunelveli,2018-10-07 16:46:32.674872,South,2514,0.26,1044.27,Tamil Nadu,10,October,2018
OD1466,Customer_1466,Food Grains,Organic Staples,Salem,2017-09-09 12:54:23.884719,South,2261,0.28,766.57,Tamil Nadu,9,September,2017
OD1467,Customer_1467,Oil & Masala,Oils,Tiruppur,2017-01-24 00:48:42.365655,East,124,0.25,49.62,Tamil Nadu,1,January,2017
OD1468,Customer_1468,Fruits & Veggies,Fresh Vegetables,Salem,2016-03-22 22:14:39.735815,East,1244,0.19,512.67,Tamil Nadu,3,March,2016
OD1469,Customer_1469,Bakery,Breads,Tirunelveli,2017-05-17 13:19:36.943860,North,1865,0.2,246.56,Tamil Nadu,5,May,2017
OD1470,Customer_1470,Bakery,Cakes,Vellore,2015-03-27 18:17:19.687781,West,2758,0.13,1207.52,Tamil Nadu,3,March,2015
OD1471,Customer_1471,Fruits & Veggies,Frozen Veggies,Ooty,2017-02-18 14:26:28.712098,East,957,0.25,207.44,Tamil Nadu,2,February,2017
OD1472,Customer_1472,Snacks,Chips,Coimbatore,2015-10-16 02:43:41.915340,North,1126,0.22,285.96,Tamil Nadu,10,October,2015
OD1473,Customer_1473,"Eggs, Meat & Fish",Mutton,Vellore,2016-11-08 04:25:00.090063,South,997,0.28,376.03,Tamil Nadu,11,November,2016
OD1474,Customer_1474,Oil & Masala,Oils,Vellore,2018-10-15 21:08:13.905734,East,872,0.14,290.13,Tamil Nadu,10,October,2018
OD1475,Customer_1475,Beverages,Water,Krishnagiri,2017-05-13 14:39:09.564695,East,2592,0.25,1069.38,Tamil Nadu,5,May,2017
OD1476,Customer_1476,Food Grains,Organic Staples,Krishnagiri,2018-12-18 10:26:41.681176,South,119,0.24,28.58,Tamil Nadu,12,December,2018
OD1477,Customer_1477,Beverages,Health Drinks,Tiruppur,2016-03-29 01:30:55.658961,South,1327,0.15,306.07,Tamil Nadu,3,March,2016
OD1478,Customer_1478,Fruits & Veggies,Frozen Veggies,Tiruppur,2016-12-29 07:40:32.782948,South,905,0.23,100.54,Tamil Nadu,12,December,2016
OD1479,Customer_1479,Bakery,Cookies,Chennai,2018-06-19 05:53:46.058240,South,1480,0.28,387.69,Tamil Nadu,6,June,2018
OD1480,Customer_1480,Snacks,Noodles,Dharmapuri,2015-04-15 00:35:44.220954,West,2275,0.28,804.04,Tamil Nadu,4,April,2015
OD1481,Customer_1481,Bakery,Pastries,Perambalur,2015-05-30 00:35:00.990693,East,2505,0.24,514.56,Tamil Nadu,5,May,2015
OD1482,Customer_1482,Food Grains,Pulses,Madurai,2018-06-17 15:19:30.459321,South,980,0.11,256.72,Tamil Nadu,6,June,2018
OD1483,Customer_1483,Bakery,Breads,Vellore,2015-07-22 15:27:08.700090,South,1433,0.27,253.34,Tamil Nadu,7,July,2015
OD1484,Customer_1484,Bakery,Breads,Salem,2017-11-29 00:57:47.066946,West,1784,0.23,660.93,Tamil Nadu,11,November,2017
OD1485,Customer_1485,Food Grains,Organic Staples,Krishnagiri,2017-08-02 02:42:32.746922,East,1705,0.16,206.61,Tamil Nadu,8,August,2017
OD1486,Customer_1486,Oil & Masala,Spices,Kanyakumari,2015-03-14 11:12:05.187631,North,1207,0.14,418.69,Tamil Nadu,3,March,2015
OD1487,Customer_1487,Oil & Masala,Oils,Chennai,2018-05-15 07:51:12.590813,East,2657,0.12,618.1,Tamil Nadu,5,May,2018
OD1488,Customer_1488,Food Grains,Atta & Flour,Ooty,2015-01-27 10:40:05.764034,North,543,0.11,62.21,Tamil Nadu,1,January,2015
OD1489,Customer_1489,Snacks,Biscuits,Dharmapuri,2018-03-01 05:32:09.150405,West,2142,0.25,854.05,Tamil Nadu,3,March,2018
OD1490,Customer_1490,Fruits & Veggies,Fresh Vegetables,Trichy,2015-08-12 23:23:41.194836,South,1328,0.15,359.49,Tamil Nadu,8,August,2015
OD1491,Customer_1491,Bakery,Pastries,Ooty,2015-05-08 20:08:51.732212,West,1611,0.1,499.03,Tamil Nadu,5,May,2015
OD1492,Customer_1492,Snacks,Namkeen,Chennai,2018-06-02 17:40:00.360252,East,878,0.18,312.75,Tamil Nadu,6,June,2018
OD1493,Customer_1493,Bakery,Cookies,Salem,2016-09-09 17:17:22.930051,South,2399,0.2,789.93,Tamil Nadu,9,September,2016
OD1494,Customer_1494,Fruits & Veggies,Frozen Veggies,Trichy,2018-03-07 05:18:01.837286,East,1846,0.13,656.81,Tamil Nadu,3,March,2018
OD1495,Customer_1495,Oil & Masala,Spices,Bodi,2018-06-20 20:28:01.657160,North,1978,0.11,725.53,Tamil Nadu,6,June,2018
OD1496,Customer_1496,Snacks,Chips,Tirunelveli,2017-10-21 18:16:19.165415,East,1154,0.14,353.36,Tamil Nadu,10,October,2017
OD1497,Customer_1497,"Eggs, Meat & Fish",Chicken,Tiruppur,2018-08-31 17:38:33.899729,West,520,0.24,118.55,Tamil Nadu,8,August,2018
OD1498,Customer_1498,"Eggs, Meat & Fish",Fish,Dharmapuri,2018-01-28 12:38:06.880816,West,1951,0.12,361.13,Tamil Nadu,1,January,2018
OD1499,Customer_1499,"Eggs, Meat & Fish",Eggs,Madurai,2016-02-17 07:12:52.740918,West,2208,0.21,918.56,Tamil Nadu,2,February,2016
OD1500,Customer_1500,Oil & Masala,Spices,Tirunelveli,2017-06-02 01:00:39.987991,South,678,0.13,297.96,Tamil Nadu,6,June,2017
OD1501,Customer_1501,Oil & Masala,Oils,Kanyakumari,2016-08-24 05:03:37.232062,East,1349,0.14,303.77,Tamil Nadu,8,August,2016
OD1502,Customer_1502,Fruits & Veggies,Frozen Veggies,Ooty,2017-08-08 12:59:35.142599,South,2086,0.18,290.6,Tamil Nadu,8,August,2017
OD1503,Customer_1503,Bakery,Cookies,Trichy,2018-05-13 13:46:33.755628,East,1458,0.12,259.36,Tamil Nadu,5,May,2018
OD1504,Customer_1504,Fruits & Veggies,Fresh Vegetables,Salem,2017-09-11 21:00:35.664965,North,2726,0.13,912.48,Tamil Nadu,9,September,2017
OD1505,Customer_1505,Fruits & Veggies,Frozen Veggies,Bodi,2018-02-17 02:30:00.540378,East,2787,0.17,447.39,Tamil Nadu,2,February,2018
OD1506,Customer_1506,Oil & Masala,Oils,Kanyakumari,2018-08-17 02:59:50.273191,East,210,0.17,78.34,Tamil Nadu,8,August,2018
OD1507,Customer_1507,"Eggs, Meat & Fish",Mutton,Perambalur,2017-10-12 06:21:08.808165,East,590,0.25,249.61,Tamil Nadu,10,October,2017
OD1508,Customer_1508,Beverages,Water,Ooty,2016-01-12 22:39:09.564695,East,1395,0.11,610.0,Tamil Nadu,1,January,2016
OD1509,Customer_1509,Bakery,Cookies,Chennai,2018-03-15 16:40:29.540678,North,1936,0.27,199.92,Tamil Nadu,3,March,2018
OD1510,Customer_1510,Oil & Masala,Masalas,Bodi,2018-08-31 21:08:57.135995,South,2181,0.26,949.51,Tamil Nadu,8,August,2018
OD1511,Customer_1511,"Eggs, Meat & Fish",Fish,Salem,2017-02-13 15:13:18.679075,West,2359,0.25,847.04,Tamil Nadu,2,February,2017
OD1512,Customer_1512,Snacks,Chips,Dharmapuri,2016-06-07 15:07:58.775142,East,1496,0.16,193.61,Tamil Nadu,6,June,2016
OD1513,Customer_1513,Beverages,Water,Bodi,2018-12-07 14:58:02.197538,West,2272,0.26,557.4,Tamil Nadu,12,December,2018
OD1514,Customer_1514,Beverages,Soft Drinks,Ooty,2015-03-24 09:38:25.253677,West,1841,0.14,635.17,Tamil Nadu,3,March,2015
OD1515,Customer_1515,Oil & Masala,Masalas,Madurai,2016-03-12 13:17:09.960972,West,993,0.12,431.8,Tamil Nadu,3,March,2016
OD1516,Customer_1516,Food Grains,Atta & Flour,Trichy,2016-10-28 01:55:34.133893,West,2478,0.11,390.16,Tamil Nadu,10,October,2016
OD1517,Customer_1517,Bakery,Breads,Tiruppur,2017-01-23 14:17:32.656859,East,1975,0.29,285.8,Tamil Nadu,1,January,2017
OD1518,Customer_1518,Beverages,Health Drinks,Krishnagiri,2015-08-28 11:04:44.238967,West,2049,0.16,543.64,Tamil Nadu,8,August,2015
OD1519,Customer_1519,Oil & Masala,Spices,Trichy,2016-10-08 12:03:40.474332,East,1693,0.28,742.95,Tamil Nadu,10,October,2016
OD1520,Customer_1520,Oil & Masala,Spices,Kanyakumari,2017-02-06 04:23:33.629540,North,511,0.15,224.83,Tamil Nadu,2,February,2017
OD1521,Customer_1521,"Eggs, Meat & Fish",Fish,Bodi,2017-02-11 17:38:16.607625,South,1522,0.28,273.61,Tamil Nadu,2,February,2017
OD1522,Customer_1522,Snacks,Noodles,Tirunelveli,2016-08-26 23:40:58.721104,South,1776,0.28,376.11,Tamil Nadu,8,August,2016
OD1523,Customer_1523,Food Grains,Atta & Flour,Kanyakumari,2016-12-27 06:35:07.475232,East,1286,0.28,537.31,Tamil Nadu,12,December,2016
OD1524,Customer_1524,Bakery,Breads,Tirunelveli,2018-10-11 11:56:36.817772,East,1746,0.2,623.66,Tamil Nadu,10,October,2018
OD1525,Customer_1525,Fruits & Veggies,Fresh Fruits,Bodi,2017-02-28 05:52:02.305613,South,2811,0.27,1237.71,Tamil Nadu,2,February,2017
OD1526,Customer_1526,Snacks,Chips,Krishnagiri,2018-06-10 04:29:45.409786,West,1188,0.29,490.17,Tamil Nadu,6,June,2018
OD1527,Customer_1527,Snacks,Namkeen,Erode,2015-12-19 13:04:29.108375,East,1339,0.16,234.7,Tamil Nadu,12,December,2015
OD1528,Customer_1528,"Eggs, Meat & Fish",Mutton,Kanyakumari,2018-09-03 12:15:55.388772,West,702,0.18,256.86,Tamil Nadu,9,September,2018
OD1529,Customer_1529,Beverages,Water,Chennai,2015-07-13 00:01:35.106574,East,2037,0.24,238.32,Tamil Nadu,7,July,2015
OD1530,Customer_1530,Beverages,Juices,Salem,2018-10-29 07:43:51.642149,East,125,0.16,48.28,Tamil Nadu,10,October,2018
OD1531,Customer_1531,"Eggs, Meat & Fish",Eggs,Kanyakumari,2016-05-09 23:52:04.467126,North,2816,0.25,874.49,Tamil Nadu,5,May,2016
OD1532,Customer_1532,Oil & Masala,Oils,Dharmapuri,2017-05-27 18:46:43.482437,North,683,0.11,296.86,Tamil Nadu,5,May,2017
OD1533,Customer_1533,Beverages,Soft Drinks,Bodi,2016-08-09 17:55:16.841789,South,1167,0.2,508.83,Tamil Nadu,8,August,2016
OD1534,Customer_1534,Food Grains,Atta & Flour,Perambalur,2017-06-20 07:19:04.521164,North,1213,0.12,142.87,Tamil Nadu,6,June,2017
OD1535,Customer_1535,Bakery,Cookies,Ooty,2016-05-12 07:58:16.247373,North,1256,0.16,196.17,Tamil Nadu,5,May,2016
OD1536,Customer_1536,Snacks,Biscuits,Vellore,2015-08-02 00:24:38.474932,South,1284,0.15,346.0,Tamil Nadu,8,August,2015
OD1537,Customer_1537,Snacks,Namkeen,Tiruppur,2016-07-13 13:43:14.896427,West,1867,0.27,761.41,Tamil Nadu,7,July,2016
OD1538,Customer_1538,Food Grains,Organic Staples,Coimbatore,2017-08-05 18:22:13.653557,North,479,0.14,184.44,Tamil Nadu,8,August,2017
OD1539,Customer_1539,Beverages,Health Drinks,Perambalur,2018-04-26 22:02:24.821374,West,1384,0.26,605.54,Tamil Nadu,4,April,2018
OD1540,Customer_1540,Snacks,Biscuits,Tirunelveli,2015-08-24 15:54:40.096067,South,1506,0.26,476.39,Tamil Nadu,8,August,2015
OD1541,Customer_1541,Fruits & Veggies,Frozen Veggies,Chennai,2017-12-13 22:37:17.166016,East,468,0.2,88.83,Tamil Nadu,12,December,2017
OD1542,Customer_1542,Bakery,Cakes,Chennai,2018-11-17 18:05:22.065445,West,1200,0.15,130.54,Tamil Nadu,11,November,2018
OD1543,Customer_1543,Bakery,Cookies,Tiruppur,2018-06-22 21:33:26.964875,South,2356,0.15,419.43,Tamil Nadu,6,June,2018
OD1544,Customer_1544,Snacks,Noodles,Coimbatore,2016-02-08 12:49:38.564995,West,1136,0.19,382.09,Tamil Nadu,2,February,2016
OD1545,Customer_1545,"Eggs, Meat & Fish",Fish,Krishnagiri,2015-04-05 05:39:47.391173,South,2044,0.1,867.06,Tamil Nadu,4,April,2015
OD1546,Customer_1546,Snacks,Namkeen,Dharmapuri,2016-12-16 18:07:14.464124,South,1693,0.21,359.45,Tamil Nadu,12,December,2016
OD1547,Customer_1547,"Eggs, Meat & Fish",Eggs,Ooty,2016-10-06 14:28:38.402882,East,2021,0.29,821.53,Tamil Nadu,10,October,2016
OD1548,Customer_1548,Snacks,Chips,Tiruppur,2016-09-05 18:36:55.550885,West,124,0.13,29.54,Tamil Nadu,9,September,2016
OD1549,Customer_1549,Fruits & Veggies,Fresh Vegetables,Perambalur,2017-11-01 03:13:48.940258,East,645,0.21,134.09,Tamil Nadu,11,November,2017
OD1550,Customer_1550,Oil & Masala,Masalas,Trichy,2015-06-07 08:27:05.457820,East,1263,0.29,351.23,Tamil Nadu,6,June,2015
OD1551,Customer_1551,Bakery,Pastries,Madurai,2018-10-08 17:19:15.328730,West,374,0.27,95.29,Tamil Nadu,10,October,2018
OD1552,Customer_1552,Snacks,Namkeen,Vellore,2018-11-19 01:38:51.191834,West,2369,0.27,994.58,Tamil Nadu,11,November,2018
OD1553,Customer_1553,Fruits & Veggies,Frozen Veggies,Kanyakumari,2015-05-10 17:43:53.803662,South,1252,0.26,330.39,Tamil Nadu,5,May,2015
OD1554,Customer_1554,"Eggs, Meat & Fish",Eggs,Erode,2017-10-07 07:07:58.775142,West,1446,0.16,284.96,Tamil Nadu,10,October,2017
OD1555,Customer_1555,"Eggs, Meat & Fish",Eggs,Tiruppur,2017-01-08 02:36:29.612728,South,1556,0.28,614.46,Tamil Nadu,1,January,2017
OD1556,Customer_1556,Bakery,Breads,Coimbatore,2015-10-18 10:49:53.695586,South,2365,0.29,1063.21,Tamil Nadu,10,October,2015
OD1557,Customer_1557,Food Grains,Organic Staples,Krishnagiri,2018-03-19 01:19:23.974782,South,1970,0.2,643.91,Tamil Nadu,3,March,2018
OD1558,Customer_1558,Snacks,Chips,Chennai,2018-06-28 21:19:19.651756,South,1371,0.17,257.28,Tamil Nadu,6,June,2018
OD1559,Customer_1559,Beverages,Soft Drinks,Vellore,2018-05-08 18:03:46.958871,South,210,0.18,38.55,Tamil Nadu,5,May,2018
OD1560,Customer_1560,"Eggs, Meat & Fish",Fish,Madurai,2017-01-13 19:21:35.827078,South,2963,0.17,356.14,Tamil Nadu,1,January,2017
OD1561,Customer_1561,Oil & Masala,Oils,Chennai,2015-05-08 13:08:05.259681,West,1855,0.14,235.68,Tamil Nadu,5,May,2015
OD1562,Customer_1562,Oil & Masala,Oils,Bodi,2018-07-28 06:07:10.141098,West,807,0.22,339.14,Tamil Nadu,7,July,2018
OD1563,Customer_1563,"Eggs, Meat & Fish",Chicken,Madurai,2015-11-20 14:47:48.327829,North,2294,0.21,306.87,Tamil Nadu,11,November,2015
OD1564,Customer_1564,Food Grains,Organic Staples,Trichy,2016-12-15 03:32:58.865205,West,1467,0.19,395.39,Tamil Nadu,12,December,2016
OD1565,Customer_1565,Food Grains,Atta & Flour,Coimbatore,2017-08-05 11:21:27.181026,East,1628,0.12,560.59,Tamil Nadu,8,August,2017
OD1566,Customer_1566,Fruits & Veggies,Fresh Vegetables,Krishnagiri,2017-10-24 05:52:54.181927,North,651,0.26,258.85,Tamil Nadu,10,October,2017
OD1567,Customer_1567,Oil & Masala,Masalas,Erode,2015-01-28 07:42:25.181627,West,233,0.13,37.27,Tamil Nadu,1,January,2015
OD1568,Customer_1568,Fruits & Veggies,Fresh Vegetables,Kanyakumari,2016-02-15 16:38:37.141999,East,2611,0.12,661.16,Tamil Nadu,2,February,2016
OD1569,Customer_1569,Oil & Masala,Masalas,Tirunelveli,2017-01-14 05:52:45.535875,West,2113,0.22,397.28,Tamil Nadu,1,January,2017
OD1570,Customer_1570,Snacks,Noodles,Tiruppur,2016-11-13 07:08:33.359351,South,1286,0.18,243.75,Tamil Nadu,11,November,2016
OD1571,Customer_1571,Snacks,Biscuits,Krishnagiri,2017-04-03 20:53:49.300510,North,2603,0.11,537.11,Tamil Nadu,4,April,2017
OD1572,Customer_1572,Beverages,Juices,Tiruppur,2017-03-01 09:55:08.195737,South,1184,0.17,361.7,Tamil Nadu,3,March,2017
OD1573,Customer_1573,Snacks,Chips,Ooty,2016-01-12 05:07:13.383368,North,1128,0.25,119.34,Tamil Nadu,1,January,2016
OD1574,Customer_1574,Beverages,Juices,Trichy,2017-10-20 21:13:59.747823,North,1160,0.22,281.96,Tamil Nadu,10,October,2017
OD1575,Customer_1575,Snacks,Biscuits,Salem,2018-12-10 16:36:10.159111,South,2607,0.17,431.17,Tamil Nadu,12,December,2018
OD1576,Customer_1576,Bakery,Cookies,Madurai,2017-10-13 06:53:51.462023,North,1860,0.14,815.59,Tamil Nadu,10,October,2017
OD1577,Customer_1577,Snacks,Chips,Kanyakumari,2018-05-04 12:22:33.107175,North,2122,0.23,644.99,Tamil Nadu,5,May,2018
OD1578,Customer_1578,Fruits & Veggies,Frozen Veggies,Perambalur,2016-02-05 11:11:30.603422,West,1851,0.28,747.5,Tamil Nadu,2,February,2016
OD1579,Customer_1579,"Eggs, Meat & Fish",Fish,Erode,2018-08-04 16:56:55.190633,East,2286,0.23,385.17,Tamil Nadu,8,August,2018
OD1580,Customer_1580,Fruits & Veggies,Fresh Vegetables,Salem,2017-11-23 01:11:54.380066,South,2765,0.26,1060.39,Tamil Nadu,11,November,2017
OD1581,Customer_1581,"Eggs, Meat & Fish",Chicken,Krishnagiri,2015-02-28 21:06:04.214950,West,2827,0.2,693.11,Tamil Nadu,2,February,2015
OD1582,Customer_1582,Food Grains,Atta & Flour,Tiruppur,2018-09-22 19:07:02.575803,West,2746,0.24,445.38,Tamil Nadu,9,September,2018
OD1583,Customer_1583,Fruits & Veggies,Fresh Fruits,Madurai,2015-03-12 20:37:49.588712,South,695,0.28,254.67,Tamil Nadu,3,March,2015
OD1584,Customer_1584,Food Grains,Atta & Flour,Kanyakumari,2017-02-17 03:22:36.349444,North,110,0.25,40.34,Tamil Nadu,2,February,2017
OD1585,Customer_1585,Beverages,Health Drinks,Perambalur,2017-08-28 02:51:28.802161,South,2474,0.28,1109.74,Tamil Nadu,8,August,2017
OD1586,Customer_1586,Beverages,Juices,Krishnagiri,2018-12-13 18:14:18.120684,East,1821,0.19,679.83,Tamil Nadu,12,December,2018
OD1587,Customer_1587,Bakery,Breads,Tiruppur,2016-04-03 07:44:52.164515,East,2526,0.28,381.03,Tamil Nadu,4,April,2016
OD1588,Customer_1588,Snacks,Chips,Vellore,2018-08-11 06:44:20.822575,South,2378,0.22,506.25,Tamil Nadu,8,August,2018
OD1589,Customer_1589,Fruits & Veggies,Fresh Fruits,Erode,2015-02-06 23:07:58.775142,West,1264,0.27,326.24,Tamil Nadu,2,February,2015
OD1590,Customer_1590,Food Grains,Organic Staples,Tirunelveli,2015-08-28 18:05:30.711498,South,717,0.11,103.48,Tamil Nadu,8,August,2015
OD1591,Customer_1591,"Eggs, Meat & Fish",Fish,Vellore,2016-01-28 10:20:12.608826,East,864,0.23,324.7,Tamil Nadu,1,January,2016
OD1592,Customer_1592,Beverages,Health Drinks,Salem,2015-07-19 13:49:00.738516,South,148,0.27,42.08,Tamil Nadu,7,July,2015
OD1593,Customer_1593,Snacks,Noodles,Tiruppur,2015-11-22 22:54:00.108075,North,550,0.13,236.81,Tamil Nadu,11,November,2015
OD1594,Customer_1594,Beverages,Water,Ooty,2018-09-25 03:13:14.356049,South,1898,0.23,581.28,Tamil Nadu,9,September,2018
OD1595,Customer_1595,"Eggs, Meat & Fish",Fish,Madurai,2015-08-20 06:43:03.008105,West,590,0.26,166.98,Tamil Nadu,8,August,2015
OD1596,Customer_1596,Snacks,Noodles,Kanyakumari,2016-05-20 12:19:57.478234,North,1992,0.16,249.0,Tamil Nadu,5,May,2016
OD1597,Customer_1597,Snacks,Chips,Madurai,2018-01-10 13:20:28.820174,East,1532,0.18,233.28,Tamil Nadu,1,January,2018
OD1598,Customer_1598,Food Grains,Atta & Flour,Salem,2015-10-31 00:23:12.014410,South,2554,0.21,1014.79,Tamil Nadu,10,October,2015
OD1599,Customer_1599,Food Grains,Rice,Salem,2016-10-31 07:04:05.331732,West,1174,0.2,524.47,Tamil Nadu,10,October,2016
OD1600,Customer_1600,Fruits & Veggies,Fresh Vegetables,Perambalur,2016-08-25 02:05:56.649654,West,2322,0.11,569.62,Tamil Nadu,8,August,2016
OD1601,Customer_1601,Fruits & Veggies,Frozen Veggies,Erode,2017-10-31 23:43:25.703992,East,1384,0.12,530.81,Tamil Nadu,10,October,2017
OD1602,Customer_1602,Oil & Masala,Masalas,Bodi,2018-05-29 22:29:56.217352,South,2627,0.12,839.73,Tamil Nadu,5,May,2018
OD1603,Customer_1603,Oil & Masala,Oils,Krishnagiri,2018-12-20 08:01:43.752626,West,1857,0.15,809.04,Tamil Nadu,12,December,2018
OD1604,Customer_1604,Bakery,Cookies,Bodi,2018-09-15 18:48:27.235064,North,322,0.15,59.04,Tamil Nadu,9,September,2018
OD1605,Customer_1605,Beverages,Soft Drinks,Krishnagiri,2016-11-20 21:28:41.645151,South,368,0.25,106.97,Tamil Nadu,11,November,2016
OD1606,Customer_1606,Fruits & Veggies,Fresh Vegetables,Ooty,2015-05-18 04:33:38.853197,East,2957,0.21,718.78,Tamil Nadu,5,May,2015
OD1607,Customer_1607,Food Grains,Rice,Bodi,2017-06-12 13:28:32.999099,North,1000,0.25,289.6,Tamil Nadu,6,June,2017
OD1608,Customer_1608,"Eggs, Meat & Fish",Chicken,Madurai,2016-11-14 18:12:25.722005,South,1018,0.11,197.59,Tamil Nadu,11,November,2016
OD1609,Customer_1609,Food Grains,Pulses,Madurai,2016-08-26 16:40:12.248574,West,2465,0.2,675.93,Tamil Nadu,8,August,2016
OD1610,Customer_1610,Beverages,Health Drinks,Erode,2016-11-04 12:45:19.183428,East,484,0.16,154.24,Tamil Nadu,11,November,2016
OD1611,Customer_1611,Oil & Masala,Masalas,Perambalur,2016-10-04 02:52:03.386370,East,1709,0.27,219.48,Tamil Nadu,10,October,2016
OD1612,Customer_1612,Food Grains,Rice,Erode,2018-11-24 18:23:57.406184,South,725,0.24,261.03,Tamil Nadu,11,November,2018
OD1613,Customer_1613,Bakery,Pastries,Madurai,2017-04-28 06:28:29.756829,East,1323,0.27,459.46,Tamil Nadu,4,April,2017
OD1614,Customer_1614,Beverages,Juices,Dharmapuri,2017-01-04 03:56:02.233563,North,2007,0.11,819.18,Tamil Nadu,1,January,2017
OD1615,Customer_1615,Oil & Masala,Masalas,Vellore,2017-03-27 10:04:04.250975,South,2790,0.24,694.85,Tamil Nadu,3,March,2017
OD1616,Customer_1616,"Eggs, Meat & Fish",Chicken,Perambalur,2017-07-06 05:31:17.274091,North,1462,0.21,177.76,Tamil Nadu,7,July,2017
OD1617,Customer_1617,Oil & Masala,Spices,Chennai,2018-04-10 20:19:48.832182,East,2851,0.27,745.57,Tamil Nadu,4,April,2018
OD1618,Customer_1618,Snacks,Chips,Coimbatore,2017-03-23 21:54:46.580606,East,1814,0.2,268.77,Tamil Nadu,3,March,2017
OD1619,Customer_1619,Bakery,Cookies,Ooty,2017-04-10 17:42:01.404983,East,2452,0.21,800.84,Tamil Nadu,4,April,2017
OD1620,Customer_1620,Beverages,Health Drinks,Tiruppur,2017-01-20 05:38:38.222755,North,1875,0.11,218.43,Tamil Nadu,1,January,2017
OD1621,Customer_1621,"Eggs, Meat & Fish",Fish,Tiruppur,2018-01-03 09:31:30.243170,East,1368,0.23,315.87,Tamil Nadu,1,January,2018
